price,speed,hd,ram,screen,cd,multi,premium,ads,trend,price
3040,33,1000,24,15,yes,no,yes,273,18,3040
1890,66,214,4,14,no,no,yes,273,18,1890
2643,66,528,16,14,yes,yes,yes,273,18,2643
3044,33,1000,24,14,yes,no,yes,273,18,3044
2490,100,528,8,14,yes,no,yes,273,18,2490
1945,33,426,8,14,yes,no,yes,273,18,1945
2218,66,250,4,17,yes,yes,yes,273,18,2218
1995,33,540,8,15,no,no,yes,273,18,1995
2138,25,212,4,15,no,no,no,273,18,2138
2554,66,528,16,14,yes,no,yes,273,18,2554
3344,66,1000,24,14,yes,no,yes,273,18,3344
1794,33,340,4,14,yes,yes,yes,273,18,1794
2159,66,170,4,14,no,no,no,273,18,2159
2890,33,1000,24,14,yes,no,yes,273,18,2890
3454,100,1000,24,14,yes,no,yes,273,18,3454
2243,66,426,8,14,yes,yes,yes,273,18,2243
2495,66,528,16,14,yes,no,yes,273,18,2495
3154,66,1000,24,14,yes,no,yes,273,18,3154
1559,25,212,4,14,no,no,no,273,18,1559
2768,50,212,4,15,no,no,no,273,18,2768
3085,66,540,16,15,yes,yes,yes,273,18,3085
2779,66,340,4,14,no,no,no,273,18,2779
1499,33,210,4,15,yes,no,yes,273,18,1499
2245,66,540,8,15,yes,no,yes,273,18,2245
2618,66,428,16,17,yes,no,yes,273,18,2618
1488,50,340,4,15,no,no,yes,273,18,1488
2079,50,212,4,14,no,no,no,273,18,2079
3644,100,1000,24,14,yes,no,yes,273,18,3644
1894,33,214,4,14,no,no,yes,273,18,1894
2790,100,540,8,14,yes,yes,yes,273,18,2790
2535,33,1080,8,15,yes,no,yes,273,18,2535
3194,33,1000,24,14,yes,no,yes,273,18,3194
2268,33,212,4,15,no,no,no,273,18,2268
2490,100,426,8,15,yes,no,yes,273,18,2490
1199,33,340,4,14,no,no,yes,273,18,1199
1995,66,425,8,15,yes,yes,yes,273,18,1995
2595,66,528,8,15,yes,no,yes,273,18,2595
2099,66,420,8,14,yes,no,yes,273,18,2099
2490,100,426,8,14,yes,no,yes,273,18,2490
1399,50,340,4,14,no,no,yes,273,18,1399
2044,66,214,4,14,no,no,yes,273,18,2044
1890,66,214,4,15,no,no,yes,273,18,1890
2625,66,540,16,15,no,no,yes,273,18,2625
2190,66,426,8,14,yes,no,yes,273,18,2190
1590,33,214,4,15,no,no,yes,273,18,1590
2358,25,120,4,17,no,no,no,273,18,2358
2390,75,420,4,14,yes,yes,yes,273,18,2390
2590,66,528,16,15,yes,no,yes,273,18,2590
3358,66,340,4,15,no,no,no,273,18,3358
2890,100,528,16,14,yes,no,yes,273,18,2890
2165,66,540,8,15,yes,no,yes,273,18,2165
2738,66,170,4,15,no,no,no,273,18,2738
1943,33,426,8,14,yes,yes,yes,273,18,1943
2099,66,527,8,14,yes,no,yes,273,18,2099
2290,33,528,16,14,yes,no,yes,273,18,2290
2365,66,540,8,15,yes,no,yes,273,18,2365
2118,50,250,4,17,yes,yes,yes,273,18,2118
1395,33,214,4,14,no,no,yes,273,18,1395
2449,100,420,8,15,yes,no,yes,273,18,2449
2627,100,540,8,15,yes,yes,yes,273,18,2627
1854,66,214,4,14,no,no,yes,273,18,1854
2899,100,420,8,17,yes,no,yes,273,18,2899
2399,66,450,8,15,yes,yes,yes,273,18,2399
2594,33,528,16,14,yes,no,yes,273,18,2594
2245,66,540,8,15,yes,yes,yes,273,18,2245
2095,100,214,4,14,no,no,yes,273,18,2095
2479,100,420,8,15,yes,yes,yes,273,18,2479
3490,100,1000,24,15,yes,no,yes,273,18,3490
1495,33,214,4,14,no,no,yes,273,18,1495
2145,33,540,8,15,yes,no,yes,273,18,2145
2404,33,528,16,14,yes,no,yes,273,18,2404
2525,33,540,8,15,yes,no,yes,273,18,2525
1195,25,214,4,14,no,no,yes,273,18,1195
2625,66,540,8,15,yes,no,yes,273,18,2625
3188,50,212,4,17,no,no,no,273,18,3188
1695,50,340,8,14,no,no,yes,273,18,1695
1625,33,425,8,15,no,no,yes,273,18,1625
3190,66,1000,24,15,yes,no,yes,273,18,3190
1745,33,425,8,15,no,no,yes,273,18,1745
2929,66,527,16,15,yes,yes,yes,273,18,2929
2344,100,214,4,14,no,no,yes,273,18,2344
2344,66,426,8,14,yes,no,yes,273,18,2344
1590,33,214,4,14,no,no,yes,273,18,1590
1890,33,426,8,14,yes,no,yes,273,18,1890
1795,33,426,8,14,yes,no,yes,273,18,1795
3040,33,1000,24,14,yes,no,yes,273,18,3040
3044,100,528,16,14,yes,no,yes,273,18,3044
2095,66,426,8,14,yes,no,yes,273,18,2095
2495,100,540,8,15,yes,no,yes,273,18,2495
3490,100,1000,24,14,yes,no,yes,273,18,3490
2095,66,426,8,14,yes,no,yes,273,18,2095
1595,33,210,4,14,yes,yes,yes,273,18,1595
1799,66,340,8,15,yes,no,yes,273,18,1799
3199,66,527,16,17,yes,no,yes,273,18,3199
1295,33,340,4,14,no,no,yes,273,18,1295
1890,33,426,8,15,yes,no,yes,273,18,1890
1395,25,340,8,14,no,no,yes,273,18,1395
2444,33,528,16,14,yes,no,yes,273,18,2444
1818,50,340,4,17,no,no,yes,273,18,1818
1799,50,250,4,15,yes,yes,yes,273,18,1799
3778,66,340,4,17,no,no,no,273,18,3778
1744,33,214,4,14,no,no,yes,273,18,1744
2499,100,420,8,15,yes,no,yes,273,18,2499
2899,66,527,16,15,yes,no,yes,273,18,2899
2195,33,528,16,14,yes,no,yes,273,18,2195
3299,66,1000,16,15,yes,no,yes,273,18,3299
2154,100,214,4,14,no,no,yes,273,18,2154
2295,66,540,8,15,yes,no,yes,273,18,2295
2644,100,426,8,14,yes,no,yes,273,18,2644
2190,100,214,4,15,no,no,yes,273,18,2190
2359,50,340,4,14,no,no,no,273,18,2359
2630,66,540,8,17,yes,no,yes,273,18,2630
2525,66,540,16,15,no,no,yes,273,18,2525
3158,66,170,4,17,no,no,no,273,18,3158
3395,100,1000,24,14,yes,no,yes,273,18,3395
3078,50,212,4,17,no,no,no,273,18,3078
1890,33,340,4,17,no,no,yes,273,18,1890
1875,33,425,8,15,yes,yes,yes,273,18,1875
2595,100,540,8,14,yes,no,yes,273,18,2595
2154,66,426,8,14,yes,no,yes,273,18,2154
2549,100,420,8,15,yes,no,yes,273,18,2549
2195,75,420,4,14,yes,no,yes,273,18,2195
1759,33,170,4,14,no,no,no,273,18,1759
2890,100,528,16,15,yes,no,yes,273,18,2890
2145,33,540,8,15,yes,yes,yes,273,18,2145
2845,66,540,16,17,no,no,yes,273,18,2845
1995,66,340,4,14,yes,no,yes,225,19,1995
2154,100,426,4,14,no,no,yes,225,19,2154
1795,66,420,4,14,yes,no,yes,225,19,1795
2290,33,528,16,14,yes,no,yes,225,19,2290
1895,66,425,8,14,yes,no,yes,225,19,1895
3194,33,1000,24,14,yes,no,yes,225,19,3194
2099,33,212,8,14,yes,yes,yes,225,19,2099
1590,33,426,4,15,no,no,yes,225,19,1590
3928,100,728,8,15,no,no,no,225,19,3928
2854,33,1000,24,14,yes,no,yes,225,19,2854
2493,33,528,16,14,yes,yes,yes,225,19,2493
2095,66,426,8,14,yes,no,yes,225,19,2095
2118,66,250,4,17,yes,yes,yes,225,19,2118
1899,66,340,8,15,no,no,yes,225,19,1899
1795,66,426,4,14,no,no,yes,225,19,1795
2099,66,420,8,14,yes,no,yes,225,19,2099
1395,33,214,4,14,no,no,yes,225,19,1395
1943,33,426,8,14,yes,yes,yes,225,19,1943
1890,66,426,4,15,no,no,yes,225,19,1890
2929,66,527,16,15,yes,yes,yes,225,19,2929
1299,33,340,4,14,yes,no,yes,225,19,1299
2795,100,528,16,14,yes,no,yes,225,19,2795
2499,100,420,8,15,yes,no,yes,225,19,2499
3543,100,1000,24,14,yes,yes,yes,225,19,3543
1195,25,214,4,14,no,no,yes,225,19,1195
3044,100,528,16,14,yes,no,yes,225,19,3044
2554,66,528,16,14,yes,no,yes,225,19,2554
1590,33,426,4,14,no,no,yes,225,19,1590
2499,100,428,16,15,yes,no,yes,225,19,2499
2629,100,420,8,15,yes,yes,yes,225,19,2629
2295,66,420,8,15,yes,no,yes,225,19,2295
1925,66,425,8,15,yes,yes,yes,225,19,1925
1805,33,425,8,15,yes,no,yes,225,19,1805
2599,100,527,8,15,yes,no,yes,225,19,2599
1495,33,426,4,14,no,no,yes,225,19,1495
1799,66,250,4,15,yes,yes,yes,225,19,1799
2643,66,528,16,14,yes,yes,yes,225,19,2643
2595,66,528,8,15,yes,no,yes,225,19,2595
2290,33,528,16,15,yes,no,yes,225,19,2290
1554,33,426,4,14,no,no,yes,225,19,1554
2543,100,426,8,14,yes,yes,yes,225,19,2543
2629,66,270,4,14,no,no,no,225,19,2629
2943,100,528,16,14,yes,yes,yes,225,19,2943
2644,100,426,8,14,yes,no,yes,225,19,2644
1645,33,214,4,14,no,no,yes,225,19,1645
2075,66,540,8,15,yes,no,yes,225,19,2075
1645,33,425,8,15,no,no,yes,225,19,1645
2190,100,426,4,15,no,no,yes,225,19,2190
3564,66,340,8,15,no,no,no,225,19,3564
3040,33,1000,24,15,yes,no,yes,225,19,3040
3108,33,270,4,17,no,no,no,225,19,3108
2243,66,426,8,14,yes,yes,yes,225,19,2243
2449,100,420,8,15,yes,no,yes,225,19,2449
2568,33,270,4,15,no,no,no,225,19,2568
1488,50,340,4,15,no,no,yes,225,19,1488
1970,66,420,4,14,yes,yes,yes,225,19,1970
3243,66,1000,24,14,yes,yes,yes,225,19,3243
3984,66,340,8,17,no,no,no,225,19,3984
2190,66,426,8,15,yes,no,yes,225,19,2190
2195,33,528,16,14,yes,no,yes,225,19,2195
1618,33,340,4,17,no,no,yes,225,19,1618
2149,66,420,8,15,yes,no,yes,225,19,2149
2795,33,1000,24,14,yes,no,yes,225,19,2795
1699,50,340,8,15,yes,no,yes,225,19,1699
3344,66,1000,24,14,yes,no,yes,225,19,3344
2190,100,426,4,14,no,no,yes,225,19,2190
2495,66,528,16,14,yes,no,yes,225,19,2495
1608,33,340,4,14,yes,yes,yes,225,19,1608
2099,66,527,8,14,yes,no,yes,225,19,2099
1288,33,340,4,15,no,no,yes,225,19,1288
1599,33,210,4,14,yes,yes,yes,225,19,1599
2634,66,540,8,17,yes,no,yes,225,19,2634
3349,100,728,8,14,no,no,no,225,19,3349
3093,33,1000,24,14,yes,yes,yes,225,19,3093
1399,33,210,4,14,yes,yes,yes,225,19,1399
3628,66,270,4,17,no,no,no,225,19,3628
3190,66,1000,24,14,yes,no,yes,225,19,3190
2194,33,426,8,14,yes,no,yes,225,19,2194
2899,66,527,16,15,yes,no,yes,225,19,2899
1549,33,210,4,15,yes,yes,yes,225,19,1549
2590,66,528,16,15,yes,no,yes,225,19,2590
2599,100,420,8,15,yes,no,yes,225,19,2599
2004,33,426,8,14,yes,no,yes,225,19,2004
2943,33,1000,24,14,yes,yes,yes,225,19,2943
2040,33,426,8,14,yes,no,yes,225,19,2040
2594,33,528,16,14,yes,no,yes,225,19,2594
1740,33,426,4,15,no,no,yes,225,19,1740
1595,33,340,8,14,no,no,yes,225,19,1595
2093,33,426,8,14,yes,yes,yes,225,19,2093
2109,33,270,4,14,no,no,no,225,19,2109
1499,33,340,4,14,yes,yes,yes,225,19,1499
1408,33,340,4,14,yes,yes,yes,225,19,1408
2344,100,426,4,14,no,no,yes,225,19,2344
1379,33,340,4,14,no,no,yes,225,19,1379
2590,66,528,16,14,yes,no,yes,225,19,2590
1475,33,200,4,14,no,no,no,225,19,1475
1704,33,426,4,14,no,no,yes,225,19,1704
2890,33,1000,24,15,yes,no,yes,225,19,2890
1468,33,340,4,15,no,no,yes,225,19,1468
1499,33,340,4,14,yes,no,yes,225,19,1499
2299,66,540,8,15,yes,no,yes,225,19,2299
2049,33,270,4,14,no,no,no,225,19,2049
1854,33,426,8,14,yes,no,yes,225,19,1854
2618,66,428,16,17,yes,no,yes,225,19,2618
1974,33,200,4,14,yes,no,no,225,19,1974
2890,66,1000,16,14,yes,no,yes,225,19,2890
1945,33,426,8,14,yes,no,yes,225,19,1945
1890,66,426,4,14,no,no,yes,225,19,1890
2190,66,426,8,14,yes,no,yes,225,19,2190
4348,100,728,8,17,no,no,no,225,19,4348
2749,100,420,8,17,yes,no,yes,225,19,2749
1679,33,340,8,15,yes,no,yes,225,19,1679
2590,33,1000,16,14,yes,no,yes,225,19,2590
2899,100,420,8,17,yes,no,yes,225,19,2899
2399,66,528,8,15,yes,yes,yes,225,19,2399
3040,33,1000,24,14,yes,no,yes,225,19,3040
2129,66,420,8,14,yes,yes,yes,225,19,2129
1899,66,420,8,14,yes,yes,yes,225,19,1899
1890,33,426,8,15,yes,no,yes,225,19,1890
2799,66,527,16,15,yes,no,yes,225,19,2799
2440,33,528,16,14,yes,no,yes,225,19,2440
1249,25,100,4,14,no,no,no,225,19,1249
2254,33,528,16,14,yes,no,yes,225,19,2254
2718,75,428,16,17,yes,no,yes,225,19,2718
2404,33,528,16,14,yes,no,yes,225,19,2404
1725,33,340,4,14,no,no,no,225,19,1725
2985,66,340,8,14,no,no,no,225,19,2985
1998,33,340,8,17,yes,no,yes,225,19,1998
1818,50,340,4,17,no,no,yes,225,19,1818
2049,66,420,8,15,yes,yes,yes,225,19,2049
1969,66,425,8,14,no,no,yes,225,19,1969
1199,33,210,4,14,no,no,yes,225,19,1199
1799,66,340,8,15,yes,no,yes,225,19,1799
1559,66,212,4,14,no,no,yes,225,19,1559
2479,100,420,8,15,yes,yes,yes,225,19,2479
2740,33,1000,16,14,yes,no,yes,225,19,2740
2345,33,528,16,14,yes,no,yes,225,19,2345
1395,25,340,8,14,no,no,yes,225,19,1395
1499,33,210,4,14,yes,yes,yes,225,19,1499
2199,66,420,8,14,yes,no,yes,225,19,2199
2344,66,426,8,14,yes,no,yes,225,19,2344
2095,100,426,4,14,no,no,yes,225,19,2095
2818,100,428,16,17,yes,no,yes,225,19,2818
3190,100,1000,16,14,yes,no,yes,225,19,3190
3208,66,270,4,15,no,no,no,225,19,3208
1379,25,212,4,14,no,no,no,225,19,1379
2890,100,528,16,15,yes,no,yes,225,19,2890
2199,100,340,8,14,no,no,yes,225,19,2199
2444,33,528,16,14,yes,no,yes,225,19,2444
2408,66,540,8,15,yes,yes,yes,225,19,2408
2549,100,420,8,15,yes,no,yes,225,19,2549
2999,100,528,16,17,yes,no,yes,225,19,2999
1445,50,214,4,14,no,no,yes,225,19,1445
3454,100,1000,24,14,yes,no,yes,225,19,3454
2349,100,420,8,15,yes,no,yes,225,19,2349
2170,66,340,4,14,yes,yes,yes,225,19,2170
2490,100,426,8,14,yes,no,yes,225,19,2490
2399,75,428,16,15,yes,no,yes,225,19,2399
2854,100,528,16,14,yes,no,yes,225,19,2854
1745,66,340,8,14,no,no,yes,225,19,1745
3199,66,527,16,17,yes,no,yes,225,19,3199
1999,66,340,8,14,yes,yes,yes,225,19,1999
1855,66,425,8,15,yes,no,yes,225,19,1855
3490,100,1000,24,14,yes,no,yes,225,19,3490
2470,66,420,8,15,yes,yes,yes,225,19,2470
2040,33,426,8,15,yes,no,yes,225,19,2040
1894,33,426,4,14,no,no,yes,225,19,1894
1999,66,527,8,14,yes,yes,yes,225,19,1999
1744,33,426,4,14,no,no,yes,225,19,1744
2890,33,1000,24,14,yes,no,yes,225,19,2890
1854,66,426,4,14,no,no,yes,225,19,1854
1645,33,426,4,14,no,no,yes,225,19,1645
2299,66,340,4,14,no,no,no,225,19,2299
1999,66,420,8,14,yes,no,yes,225,19,1999
2454,100,426,8,14,yes,no,yes,225,19,2454
2095,66,426,8,14,yes,no,yes,225,19,2095
3190,66,1000,24,15,yes,no,yes,225,19,3190
1999,66,420,8,14,yes,yes,yes,225,19,1999
2118,66,340,8,17,yes,no,yes,225,19,2118
2875,66,1080,16,15,yes,no,yes,225,19,2875
2449,100,527,8,15,yes,no,yes,225,19,2449
1199,33,340,4,14,no,no,yes,225,19,1199
3395,100,1000,24,14,yes,no,yes,225,19,3395
2154,66,426,8,14,yes,no,yes,225,19,2154
2945,33,1000,24,14,yes,no,yes,225,19,2945
2744,66,528,16,14,yes,no,yes,225,19,2744
3095,66,1000,24,14,yes,no,yes,225,19,3095
1399,50,340,4,14,no,no,yes,225,19,1399
1645,50,340,8,14,no,no,yes,225,19,1645
2099,66,420,8,14,yes,yes,yes,225,19,2099
2895,100,528,8,15,yes,no,yes,225,19,2895
3490,100,1000,24,15,yes,no,yes,225,19,3490
2628,33,270,4,15,no,no,no,225,19,2628
2988,33,270,4,17,no,no,no,225,19,2988
1399,50,210,4,14,no,no,yes,225,19,1399
2044,66,426,4,14,no,no,yes,225,19,2044
2378,25,212,4,17,no,no,no,225,19,2378
1945,33,426,8,14,yes,no,yes,225,19,1945
3195,66,1080,16,17,yes,no,yes,225,19,3195
1890,33,426,8,14,yes,no,yes,225,19,1890
2299,66,540,8,15,yes,yes,yes,225,19,2299
1958,25,212,4,15,no,no,no,225,19,1958
3299,66,1000,16,15,yes,no,yes,225,19,3299
2044,33,426,8,14,yes,no,yes,225,19,2044
1695,66,425,8,15,no,no,yes,225,19,1695
3644,100,1000,24,14,yes,no,yes,225,19,3644
1545,66,214,4,14,no,no,yes,225,19,1545
1740,33,426,4,14,no,no,yes,225,19,1740
2343,33,528,16,14,yes,yes,yes,225,19,2343
2018,50,340,8,17,yes,no,yes,225,19,2018
3044,33,1000,24,14,yes,no,yes,225,19,3044
3048,33,270,4,17,no,no,no,225,19,3048
2015,66,425,8,14,yes,yes,yes,225,19,2015
1989,33,270,4,14,no,no,no,225,19,1989
2299,66,428,16,15,yes,no,yes,225,19,2299
2890,100,528,16,14,yes,no,yes,225,19,2890
1469,33,212,4,14,no,no,yes,225,19,1469
3154,66,1000,24,14,yes,no,yes,225,19,3154
2688,33,270,4,15,no,no,no,225,19,2688
2440,33,528,16,15,yes,no,yes,225,19,2440
2490,100,426,8,15,yes,no,yes,225,19,2490
1798,33,340,4,17,no,no,yes,225,19,1798
1795,33,426,8,14,yes,no,yes,225,19,1795
3004,33,1000,24,14,yes,no,yes,225,19,3004
2395,100,426,8,14,yes,no,yes,225,19,2395
2059,66,540,8,14,no,no,yes,248,20,2059
1940,33,528,8,15,yes,no,yes,248,20,1940
1495,33,214,4,14,no,no,yes,248,20,1495
2890,33,1000,24,14,yes,no,yes,248,20,2890
2189,33,212,8,15,yes,yes,yes,248,20,2189
2494,33,720,16,14,yes,no,yes,248,20,2494
2895,100,528,16,14,yes,no,yes,248,20,2895
2644,33,720,16,14,yes,no,yes,248,20,2644
1445,50,214,4,14,no,no,yes,248,20,1445
2094,33,528,8,14,yes,no,yes,248,20,2094
1488,66,340,4,15,no,no,yes,248,20,1488
1649,66,212,4,15,no,no,yes,248,20,1649
2345,100,528,8,14,yes,no,yes,248,20,2345
3443,100,1000,24,14,yes,yes,yes,248,20,3443
2145,66,730,8,15,yes,no,yes,248,20,2145
2299,66,340,4,14,no,no,no,248,20,2299
1995,33,528,8,14,yes,no,yes,248,20,1995
1379,50,340,4,14,no,no,yes,248,20,1379
2988,33,270,4,17,no,no,no,248,20,2988
3093,33,1000,24,14,yes,yes,yes,248,20,3093
1798,50,340,4,17,no,no,yes,248,20,1798
1590,33,214,4,14,no,no,yes,248,20,1590
2015,66,540,8,15,yes,yes,yes,248,20,2015
1645,50,340,8,14,no,no,yes,248,20,1645
1299,50,340,4,14,no,no,yes,248,20,1299
1418,33,250,2,17,no,no,yes,248,20,1418
3390,100,1000,24,14,yes,no,yes,248,20,3390
3108,33,270,4,17,no,no,no,248,20,3108
2240,33,1000,8,14,yes,no,yes,248,20,2240
2190,66,528,8,15,yes,no,yes,248,20,2190
2643,66,720,16,14,yes,yes,yes,248,20,2643
1149,33,250,2,14,no,no,yes,248,20,1149
1965,66,540,8,14,yes,no,yes,248,20,1965
1698,50,340,4,14,yes,yes,yes,248,20,1698
1840,66,214,4,14,no,no,yes,248,20,1840
1999,66,528,8,15,yes,no,yes,248,20,1999
1548,33,340,4,14,yes,yes,yes,248,20,1548
2304,33,720,16,14,yes,no,yes,248,20,2304
3193,66,1000,24,14,yes,yes,yes,248,20,3193
2495,66,720,16,14,yes,no,yes,248,20,2495
2299,66,540,8,15,yes,no,yes,248,20,2299
3984,66,364,8,17,no,no,no,248,20,3984
1599,66,340,4,14,yes,no,yes,248,20,1599
2699,66,527,16,15,yes,yes,yes,248,20,2699
2985,66,364,8,14,no,no,no,248,20,2985
1595,33,340,8,14,no,no,yes,248,20,1595
1728,33,212,4,14,yes,yes,yes,248,20,1728
1995,66,340,4,14,yes,no,yes,248,20,1995
2298,33,528,8,17,yes,no,yes,248,20,2298
1974,33,200,4,14,yes,yes,no,248,20,1974
3564,66,364,8,15,no,no,no,248,20,3564
2915,66,1080,16,15,yes,yes,yes,248,20,2915
999,33,250,2,14,no,no,yes,248,20,999
2098,50,340,4,17,no,no,yes,248,20,2098
1925,66,425,8,15,yes,yes,yes,248,20,1925
1799,66,340,4,15,no,no,yes,248,20,1799
3104,66,1000,24,14,yes,no,yes,248,20,3104
2045,66,730,8,15,yes,no,yes,248,20,2045
1918,33,340,4,17,yes,yes,yes,248,20,1918
1989,33,270,4,14,no,no,no,248,20,1989
2143,33,528,8,14,yes,yes,yes,248,20,2143
2095,66,528,8,14,yes,no,yes,248,20,2095
2099,66,420,8,14,yes,yes,yes,248,20,2099
1499,33,340,4,14,yes,yes,yes,248,20,1499
1999,66,420,8,14,yes,yes,yes,248,20,1999
2095,66,528,8,14,yes,no,yes,248,20,2095
2170,66,340,4,14,yes,yes,yes,248,20,2170
2265,66,730,8,15,yes,no,yes,248,20,2265
3045,66,1000,24,14,yes,no,yes,248,20,3045
2128,66,425,8,14,yes,no,yes,248,20,2128
2090,100,214,4,14,no,no,yes,248,20,2090
1199,33,340,4,14,no,no,yes,248,20,1199
2318,66,428,8,17,yes,yes,yes,248,20,2318
1399,66,340,4,14,no,no,yes,248,20,1399
2340,33,720,16,15,yes,no,yes,248,20,2340
3208,66,270,4,15,no,no,no,248,20,3208
1695,66,340,8,14,no,no,yes,248,20,1695
2628,33,270,4,15,no,no,no,248,20,2628
1088,33,250,2,15,no,no,yes,248,20,1088
2190,66,528,8,14,yes,no,yes,248,20,2190
3140,66,1000,24,14,yes,no,yes,248,20,3140
1149,33,340,4,14,no,no,yes,248,20,1149
2744,66,720,16,14,yes,no,yes,248,20,2744
2490,33,720,16,15,yes,no,yes,248,20,2490
2165,66,730,8,15,yes,yes,yes,248,20,2165
1998,66,340,8,15,yes,yes,yes,248,20,1998
1195,33,528,8,14,yes,no,yes,248,20,1195
2745,100,720,16,14,yes,no,yes,248,20,2745
1499,33,340,4,14,yes,yes,yes,248,20,1499
3040,33,1000,24,15,yes,no,yes,248,20,3040
2090,33,528,8,15,yes,no,yes,248,20,2090
1299,33,340,4,14,yes,no,yes,248,20,1299
1299,33,210,4,14,no,no,yes,248,20,1299
1399,33,210,4,14,no,no,yes,248,20,1399
1559,33,212,4,15,no,no,yes,248,20,1559
2945,33,1000,24,14,yes,no,yes,248,20,2945
1469,33,212,4,14,no,no,yes,248,20,1469
1725,33,340,4,14,no,no,no,248,20,1725
1568,33,250,2,17,no,no,yes,248,20,1568
2795,33,1000,24,14,yes,no,yes,248,20,2795
1395,33,214,4,14,no,no,yes,248,20,1395
1588,33,340,4,15,yes,yes,yes,248,20,1588
1740,33,214,4,15,no,no,yes,248,20,1740
2568,33,270,4,15,no,no,no,248,20,2568
1798,33,340,4,17,no,no,yes,248,20,1798
1899,66,420,8,14,yes,yes,yes,248,20,1899
1499,33,210,4,14,yes,yes,yes,248,20,1499
2543,33,720,16,14,yes,yes,yes,248,20,2543
1904,33,528,8,14,yes,no,yes,248,20,1904
2554,66,720,16,14,yes,no,yes,248,20,2554
3194,33,1000,24,14,yes,no,yes,248,20,3194
2099,66,420,8,14,yes,yes,yes,248,20,2099
2590,66,720,16,15,yes,no,yes,248,20,2590
4292,100,728,8,17,no,no,no,248,20,4292
1549,33,210,4,15,yes,yes,yes,248,20,1549
2295,66,420,8,15,yes,no,yes,248,20,2295
1840,66,214,4,15,no,no,yes,248,20,1840
2943,33,1000,24,14,yes,yes,yes,248,20,2943
1993,33,528,8,14,yes,yes,yes,248,20,1993
1599,66,340,8,15,no,no,yes,248,20,1599
2099,66,420,8,14,yes,no,yes,248,20,2099
1960,66,425,8,15,yes,no,yes,248,20,1960
3048,33,270,4,17,no,no,no,248,20,3048
1199,33,210,4,14,no,no,yes,248,20,1199
3872,100,728,8,15,no,no,no,248,20,3872
1408,33,340,4,14,yes,yes,yes,248,20,1408
1999,66,527,8,14,yes,no,yes,248,20,1999
1779,50,340,4,15,no,no,yes,248,20,1779
1195,25,214,4,14,no,no,yes,248,20,1195
1399,33,210,4,14,yes,yes,yes,248,20,1399
2590,66,720,16,14,yes,no,yes,248,20,2590
2098,33,340,4,17,no,no,yes,248,20,2098
1994,66,214,4,14,no,no,yes,248,20,1994
2840,100,720,16,14,yes,no,yes,248,20,2840
2105,66,730,8,15,yes,yes,yes,248,20,2105
1795,66,420,4,14,yes,no,yes,248,20,1795
1779,33,340,4,15,no,no,yes,248,20,1779
2740,100,1000,8,14,yes,no,yes,248,20,2740
2049,66,420,8,15,yes,no,yes,248,20,2049
2198,66,540,8,15,yes,yes,yes,248,20,2198
1818,66,340,4,17,no,no,yes,248,20,1818
2594,100,528,8,14,yes,no,yes,248,20,2594
1745,66,214,4,14,no,no,yes,248,20,1745
2390,33,1000,8,14,yes,no,yes,248,20,2390
3115,66,1080,16,17,yes,no,yes,248,20,3115
2499,66,527,16,15,yes,no,yes,248,20,2499
1888,66,340,8,15,yes,no,yes,248,20,1888
1379,33,340,4,14,no,no,yes,248,20,1379
1970,66,420,4,14,yes,yes,yes,248,20,1970
1999,66,540,8,15,yes,no,yes,248,20,1999
2059,66,425,8,15,no,no,yes,248,20,2059
2228,66,425,8,14,yes,yes,yes,248,20,2228
2440,100,528,8,15,yes,no,yes,248,20,2440
1554,33,214,4,14,no,no,yes,248,20,1554
1645,33,214,4,14,no,no,yes,248,20,1645
1818,66,212,4,14,yes,yes,yes,248,20,1818
1895,66,730,8,15,no,no,yes,248,20,1895
2799,66,527,16,17,yes,no,yes,248,20,2799
3294,66,1000,24,14,yes,no,yes,248,20,3294
1999,66,527,8,14,yes,yes,yes,248,20,1999
1618,33,340,4,17,no,no,yes,248,20,1618
1238,33,250,2,15,no,no,yes,248,20,1238
1395,25,340,8,14,no,no,yes,248,20,1395
2090,33,528,8,14,yes,no,yes,248,20,2090
2545,66,528,8,15,yes,no,yes,248,20,2545
2840,100,720,16,15,yes,no,yes,248,20,2840
1940,33,528,8,14,yes,no,yes,248,20,1940
2599,66,527,16,15,yes,no,yes,248,20,2599
3628,66,270,4,17,no,no,no,248,20,3628
3004,33,1000,24,14,yes,no,yes,248,20,3004
3295,100,1000,24,14,yes,no,yes,248,20,3295
2244,100,214,4,14,no,no,yes,248,20,2244
2634,66,540,8,17,yes,no,yes,248,20,2634
2154,66,528,8,14,yes,no,yes,248,20,2154
2109,33,270,4,14,no,no,no,248,20,2109
1628,33,212,4,14,yes,no,yes,248,20,1628
1704,33,214,4,14,no,no,yes,248,20,1704
1468,33,340,4,15,no,no,yes,248,20,1468
1599,33,210,4,14,yes,yes,yes,248,20,1599
1894,33,214,4,14,no,no,yes,248,20,1894
3354,100,1000,24,14,yes,no,yes,248,20,3354
1249,25,100,4,14,no,no,no,248,20,1249
2490,33,720,16,14,yes,no,yes,248,20,2490
2493,100,528,8,14,yes,yes,yes,248,20,2493
1740,33,214,4,14,no,no,yes,248,20,1740
3390,100,1000,24,15,yes,no,yes,248,20,3390
3293,100,728,8,14,no,no,no,248,20,3293
2804,100,720,16,14,yes,no,yes,248,20,2804
1995,100,214,4,14,no,no,yes,248,20,1995
